,relation,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
21,X22,0.2265088322600627,-0.2019732447754723,-0.2755396092113603,-0.0567744362444238,0.1175046511318293,-0.1090786404891752,0.1011160715621919,-0.1152758390399472,0.1146916154135867,-0.1404146580088581,-0.115817062616358,-0.0532353670989211,0.0381039279672291,0.119110525316486,0.1610240087910505,-0.1398192296097125,-0.0356601274367274,0.0862093455883554,-0.0608399873891814,0.0235802641331625,-7.815582345612632e-05,0.0130098861398867,0.0266209066234034,-0.0175351769123753,0.0451941770431147,-0.000169699530371,0.0076596618724089,-0.0961395053838242,0.048105799975275,-0.0624455584466418,0.2660404221376932,0.0693480616892546,0.1931704871308464,0.0672480207584712,0.0948922022350238,0.1063587730234769,-0.0138089217474875,-0.0485625366339029,-0.0722309609984619,0.0724097165160685,-0.0393929202073579,-0.0495828396804336,0.0141107232912039,-0.0374632107001765,0.0680657516126031,0.0384935527661443,0.1038624078896039,0.1536172834352863,-0.0302068391286942,0.0838735260964782,0.008047191436492,-0.0264437880543799,0.0053650564004518,-0.0908418865549709,-0.0103900549559059,0.0705369040023085,-0.0715301428711648,0.0576628096551413,-0.0709281522592074,0.0808544432328209,-0.0566724865323767,0.0263411523904969,-0.0551241039680674,0.0412957724711215,-0.0365964845120988,-0.104089268200341,0.0262359748941229,-0.0130346894422141,0.0126173504576616,-0.0307130793765552,0.073630350018511,-0.0044219692596368,-0.0018270045226852,0.0293696894832421,-0.0565361584972521,0.0336258426973042,0.1010940494637804,-0.1297443346958188,0.0205176009717347,-0.0063225463047764,0.0215743135562365,0.0062786141259769,0.0122651213023721,-0.0738333927965475,0.0602479735601539,0.0899520804263368,0.0458899904329013,-0.1169947490225196,0.0234258746392541,-0.0439745285531396,-0.1544092955153072,0.0866562920697941,-0.0598558635871624,-0.1075370663238415,0.002549297219789,-0.0413586989455745,-0.1374403935267053,0.0461648213850953,-0.1655071958336076,-0.0219219990715652,-0.0324435567907797,-0.0392676679347177,-0.0973846623442716,0.0284108691815105,-0.0419234722980777,-0.0523578128278537,-0.0933865454424052,0.1343507497976278,0.0032176533029773,0.0766329645959423,-0.0613454241213201,0.0047264044080867,0.0406170112083274,0.1859096525646736,0.0618784176510467,-0.0109043893567989,-0.0462387826453193,-0.0343063326071727,0.0717426203267328,0.3562287959232045,0.0223806889489175,1.0222313837041508,0.1592797810739265,0.010428252123436,0.2165146481300156,0.0291477241061492,0.0377146908443474,-0.0600524531231308
22,X23,0.2268252701797703,-0.2018670864460419,-0.2756798184512284,-0.0565638263610942,0.1183563953110949,-0.1104380956965266,0.1009816423285849,-0.1150975325447448,0.1147192232219152,-0.1408766491276853,-0.11636231213265,-0.0535665804497666,0.0380840734542597,0.1188454977405627,0.1608673326381845,-0.1397002600200566,-0.0356483002142665,0.0861125976988183,-0.0608429560306171,0.0235672852382498,-0.0001459906118333,0.0129900216130276,0.0267062459142598,-0.0175208486908255,0.0451757009647367,-0.0001632765312188,0.0076814077473373,-0.0960485420393176,0.0481144803308737,-0.0623547125825151,0.2657669450417879,0.0692444036333448,0.1930078174231167,0.0672110095867002,0.0947735754083704,0.1062779489426735,-0.0137937306214867,-0.0485386857113134,-0.072214882039848,0.0721704995753077,-0.0393475440933371,-0.0495458126957037,0.01423121910289,-0.0374217386730499,0.06802021216951,0.0384595399796919,0.1038439257627388,0.1534212258422051,-0.0301049499134037,0.0838135451365262,0.0080184471254332,-0.0266657917205842,0.005521716907322,-0.0907790703368227,-0.0102037845121637,0.0703340359235096,-0.0713524665008398,0.0576261031918958,-0.0708732505372954,0.0808037406693122,-0.0565115279907671,0.026326921897007,-0.05508291560032,0.0410788076752729,-0.0364448340354243,-0.1038691045002204,0.0262658178174763,-0.0130504924146297,0.0125197248821726,-0.0307508843420436,0.0735958234231253,-0.0045569092245067,-0.0018159109243811,0.0293179653681402,-0.0564909801011473,0.0336039856582571,0.1010170612601119,-0.1295965083876401,0.0204739068057229,-0.0063675822197498,0.0215668523305286,0.0061822958958259,0.0122621304535374,-0.0737898196316071,0.0602226244728111,0.0898972979571068,0.045856263635529,-0.116910775002162,0.0233944131612345,-0.0440338923892394,-0.1542448970084472,0.0865020899848325,-0.0597969856641485,-0.1074572115005916,0.0026418164463414,-0.041420305667188,-0.1365365599508349,0.0460843557838862,0.5926083190651797,0.6242615682793774,-0.0324323111720859,-0.0393725524868896,-0.0973817361222464,0.0284964409564778,-0.0419172626942855,-0.0523361511941339,-0.0933140164871821,0.1342369635032777,0.0033178264399081,0.0765772828638716,-0.0612895933429844,0.0047208344531651,0.0408025524399231,0.1857867276925814,0.0620943284213862,-0.010686446500574,-0.0461976220217927,-0.0343142302743363,0.0718868597614719,0.1313427737377858,0.0221222676415632,0.0500471718863575,0.1591316441418355,0.0099277467284267,0.2174938421556366,0.0299361866592475,0.0380978895611851,-0.060147469346172
23,X24,0.2266327158303689,-0.2020494895080912,-0.2756933665195669,-0.0565978089152928,0.1183060984726199,-0.1100443808871824,0.1010255146604544,-0.1151709498356153,0.1147173061188527,-0.1407305223057381,-0.1161730775459895,-0.0535027403868618,0.0380812997537723,0.1188205461403547,0.1609587893944706,-0.1397242123797752,-0.0356290895493942,0.0861118664065469,-0.0608609988090438,0.0235719801864203,-7.863431531267448e-05,0.0130160741202649,0.0266375064872235,-0.0175493696165521,0.0451730825724169,-0.0001580779130742,0.0076626832233039,-0.0960657834966149,0.0481012683830016,-0.0623572502876703,0.2657680274558631,0.0692595833377953,0.1929739410279371,0.0672089752114463,0.0947764646472529,0.1062713914927271,-0.0138126483371682,-0.0485682889436877,-0.0721854323698363,0.0723559945321622,-0.0393469577047719,-0.0495537083107262,0.014102212593544,-0.0373571205446073,0.0680106407826667,0.0384560474207925,0.1038863885010947,0.1534690358949899,-0.0301468744606888,0.0838121175833309,0.0080145929856564,-0.0265232383338633,0.005493705071317,-0.0907709256901238,-0.0102066630705611,0.070245767963395,-0.0712401014187777,0.0575174108035012,-0.0710138367278921,0.0808982520784162,-0.0565079356972207,0.0263135493419921,-0.0550825626917731,0.0411848222160399,-0.0364945851432634,-0.103905916233981,0.0262032021884817,-0.0130283477488591,0.012470919783761,-0.03136573456766,0.0735708108900509,-0.0045413930694584,-0.0018668809263287,0.0293597441692596,-0.0564911668023078,0.0335992959277967,0.1006553448507079,-0.1296005233822209,0.0201922104299958,0.7437587136533654,0.0215837131830768,0.006267139056159,0.0122389425780475,-0.0737718855993102,0.060217981879316,0.0898926990652591,0.045859007687423,-0.1169051473712515,0.6774449269250205,-0.0439428835399554,-0.1543022901491294,0.0865759159469024,-0.0597881306272527,-0.1074461287269852,0.0025457768292379,-0.0413197499264883,-0.1372555623781293,0.0461412084941604,-0.1654922336129558,-0.0219198188201215,-0.0324552886795286,-0.0393339494244096,-0.0973147415397257,0.028528404981003,-0.0419142829265286,-0.0522224875354056,-0.0933146205915312,0.1342382279295062,0.0032327698896018,0.0765565493871444,-0.061293250775071,0.0047283788628107,0.0408416583185178,0.1857749331458482,0.0621003915835935,-0.0106973897426999,-0.0462009603715346,-0.034285852428644,0.0719390367465729,0.1313132989248367,0.0221180742598582,0.0500632240735839,0.1591036141648509,0.0099259691314475,0.2174648480126981,0.0298991740733587,0.0379166187613279,-0.0603292896599698
24,X25,0.2268660046406254,-0.2019408727993965,-0.2756226345521116,-0.0566453557884552,0.1182892481933678,-0.1101270921036846,0.1010286863473988,-0.1152084093639192,0.1147860070620009,-0.1409287534047822,-0.1163937595857425,-0.0535662210831159,0.0380703519973691,0.1188777092719914,0.1607820690767407,-0.1395461365185571,-0.0356477103409024,0.0860836916078702,-0.0610204567858683,0.0236054690778454,-0.0024037175284661,0.0130254594316574,-0.3441214129664793,-0.9275633355780076,0.0454773073967189,-0.0001711640539879,0.0076799462896998,-0.0960545131586797,0.0481049097852067,-0.0623994175265865,0.2657956912537575,0.0692021068620675,0.1929316590595116,0.0672099969521709,0.0947624206790126,0.1062764196849337,-0.013827818542478,-0.0485894216928514,-0.0722042929988106,0.0723495427085237,-0.03934333611007,-0.0495469742207265,0.0141013865267817,-0.0373713988325549,0.0680071934423734,0.0384735782807045,0.1038605741030541,0.1535074245671446,-0.0301473747545184,0.083808685316708,0.0080242009564995,-0.0265944912406721,0.0055551790649214,-0.0907667990819615,-0.0101737963024724,0.0703151788984392,-0.0713123898821769,0.0576192454513386,-0.0708717086318682,0.0808233183500382,-0.0565475142673716,0.0263124547572444,-0.0550795708864514,0.0411156249058801,-0.036580623652698,-0.1038686202375952,0.0262275965768962,-0.0130350595890616,0.0124352827105413,-0.0308428836406984,0.0735697907600859,-0.0045395647974638,-0.0018691648466333,0.0293797899955348,-0.0564843450186639,0.03360119603031,0.1010625258045039,-0.1295898429361606,0.0204512764968511,-0.0063367248939705,0.0215867851139487,0.0062903487764409,0.0122585933287649,-0.0737814471226255,0.0602137274050465,0.0898908200469851,0.0458493311907672,-0.1169044835540667,0.0233952058273693,-0.0439408946306268,-0.1542904162966737,0.0865711764471525,-0.0597885915017079,-0.1074427084706549,0.0025541376553388,-0.041342884621955,-0.137262705998192,0.0461548344955767,-0.1655551347946869,-0.0219210175384059,-0.0324227884937208,-0.0392406668929915,-0.0973185007871029,0.0283663636213763,-0.0419076665597672,-0.0523266833596734,-0.0933127374224063,0.1342399789389458,0.003214830714405,0.0765680117395928,-0.0612938995389062,0.0047330736863889,0.0408135373053721,0.1857689575979957,0.0620424170493021,-0.0106943177567906,-0.0461930668550845,-0.0343669834050925,0.0719060963945149,0.131374317698354,0.0221658724315425,0.0500570424136816,0.1591061777971617,0.0099711358701774,0.2174896348594645,0.0299235979591795,0.0381648073843583,-0.0602043991869455
25,X26,0.227005595471064,-0.2019510910445294,-0.2754782758773607,-0.0567022885445149,0.1182805789492687,-0.11016447099218,0.100988077398505,-0.1150980103880931,0.1146603131434863,-0.1408150756605314,-0.1162914920882858,-0.0535841210815474,0.0381375611895255,0.1189511266756089,0.1612534664214909,-0.1397136482512783,-0.0356399903149985,-0.6316069886685957,0.6293441491893264,0.023580390503122,-8.829678769456865e-05,0.0118604010293574,0.0261823477804439,-0.017522184531156,0.0451844613772539,-6.747356990185137e-05,0.0076704600424671,-0.0960663890562798,0.0481043806408553,-0.0623992632692152,0.265722331702113,0.0692329399082901,0.1929741847224526,0.0672189535416964,0.0948447216856585,0.1062907951585481,-0.0138319458611834,-0.0485721571207228,-0.0722206405228888,0.0723581669596948,-0.0393615435126305,-0.049543205278723,0.0141108755432301,-0.0374245905335136,0.0680201171793523,0.038457309315096,0.1038599111289187,0.1534665851658586,-0.0301600966512558,0.0838098404266074,0.0080487010104971,-0.0266025295099996,0.0055124314702495,-0.0907926790779006,-0.0102377473157463,0.0703109591475813,-0.0712620535541716,0.0576080407705557,-0.070866605684292,0.0808699750549958,-0.0564670638108417,0.0263244279984112,-0.0550873263531622,0.0411805633890769,-0.0365378713687469,-0.1039191941845287,0.026202968321101,-0.013036945726118,0.0124638115296252,-0.0308788120760137,0.0735808099466756,-0.0044936654880461,-0.0018431030222121,0.0293536923298467,-0.0564991508991569,0.0336046233416744,0.1010084853928798,-0.1296117787482421,0.0204494174176356,-0.0063041252404729,0.0215763022079431,0.0062833268801233,0.0122573101572857,-0.0737908430767836,0.0602282112650956,0.0899029309640975,0.0458641981763272,-0.1169210406068494,0.0234011534263963,-0.0439485509614487,-0.1543141131132786,0.086592052994946,-0.0598123739356146,-0.1074562424584755,0.0025453434983714,-0.0413293237406716,-0.1372685801389472,0.0461253461044329,-0.1654839512935442,-0.0219221171447642,-0.0324577265272447,-0.0392416007673585,-0.0973245920276974,0.0283644908340631,-0.041906972074688,-0.0523362307817652,-0.0933219521493586,0.134267336157837,0.0032321288938767,0.0765775774159406,-0.0613006050821895,0.0047291772863741,0.0408294260631768,0.1858045773094714,0.0620941569848004,-0.0106958610238249,-0.0462014686917498,-0.0343407730143584,0.0719362613371011,0.1313848259535212,0.0221712803800392,0.050061719980554,0.1591247037812706,0.0099804584039975,0.2174987815063867,0.0298963219154051,0.0379063153962708,-0.0600340900224401
26,X27,0.2264244116387418,-0.2019132889875491,-0.2754790289801031,-0.0568895050937127,0.1175228516420816,-0.1090587268390238,0.101158549836103,-0.1152175978479013,0.1149457922052118,-0.1403613861808218,-0.1159942741410248,-0.0533546601921538,0.0381437711724534,0.1191898720294093,0.1610277675576095,-0.139826529753638,-0.0356713932674311,0.0862478684637895,-0.060693534850315,0.0237922830314966,-8.094621107317725e-05,0.0130733585307895,0.0265778941048277,-0.0174756457046256,0.0452134693288976,-0.0001562144910831,0.0076464154527923,-0.096156526404893,0.04816115213638,-0.0623481648380898,0.2659507442933597,0.0697342548623697,0.1932454227216028,0.6140755575905381,-0.7278382030499345,0.1063650962544565,-0.0088177591105148,-0.046901522213617,-0.073200586329546,0.0716723519997479,-0.0393960803603625,-0.0495841652190466,0.0134509849165058,-0.0375158347165182,0.0678886626624303,0.0381841810271883,0.1035337250806486,0.1533197208935241,-0.030066079571963,0.0838662019196455,0.008374238065412,-0.0264019553317162,0.0053324492034063,-0.0908545090536364,-0.0100489585568614,0.0705963129596602,-0.0714274870686078,0.0574271047085273,-0.0709252005839193,0.080902189542681,-0.0567827849471612,0.0266388796919495,-0.0551268667649986,0.041435933615736,-0.036577537826956,-0.1041206596363893,0.0266126046992583,-0.0127286504089188,0.0125764182123731,-0.0307819376695376,0.0736301669844264,-0.0043331507044824,-0.0018238853537352,0.0293650786732717,-0.056533460459839,0.0336243168209224,0.1010824416378973,-0.1297253133768387,0.0204947326690309,-0.0063426026114655,0.0215460490001222,0.0062594239760808,0.0122519357252875,-0.0738456545634847,0.060258190392372,0.0899551228999304,0.0458919230596629,-0.1169943277093718,0.0233777770788227,-0.0439764563843787,-0.1544096661701181,0.0866513489494423,-0.0598397736811866,-0.1075349025518098,0.002549472497889,-0.0413921511517614,-0.1373371366626763,0.0460312433634317,-0.1654431453142263,-0.0219475028379576,-0.0324046731083088,-0.0392636775409927,-0.0973884298881422,0.0284178132011369,-0.0419502795188998,-0.0523712024487994,-0.0933873611056571,0.134350987042688,0.0032114618507167,0.0766595549474711,-0.0613372035228792,0.0047220241516368,0.0405700698481399,0.1859200379484523,0.0618241559244205,-0.0106954636902059,-0.0462375236383797,-0.0342781936025596,0.0719515360456374,0.1315909053340083,0.0223660182136953,0.050070817652972,0.1593052587860325,0.0099766564758161,0.2164202689297448,0.0292366546302078,0.0380595006388379,-0.0602342056602055
27,X28,0.2266479554215479,-0.2019783237941813,-0.2753264932173114,-0.0567119136789342,0.1184070231256819,0.4502053333637296,0.9216633540479054,-0.1121465246985458,0.1146027285734856,-0.1414014302436098,-0.1164970239232388,-0.0526942758873715,0.0383735009238759,0.1189292891505915,0.1608757220244679,-0.139721199869166,-0.0356479271826235,0.086141538381132,-0.0607450651442888,0.023540746293971,-4.45355270301994e-05,0.0130598936117876,0.0266244843524391,-0.0174738187597906,0.0452098200471905,-0.0001725019216746,0.0076236852923016,-0.095974550414137,0.0481908689852676,-0.062327687713747,0.2657671374457319,0.06926842899366,0.1931074344586724,0.0671958299424215,0.0947314462132781,0.1063507869211096,-0.0140425928081481,-0.0485487710342574,-0.0722034491341144,0.072357661247679,-0.0393484291006022,-0.0495516493017806,0.0140993414923422,-0.0374618129561116,0.0680276213763563,0.0384580262768121,0.103878974356988,0.1534481372820595,-0.0300981366210499,0.0838125121203915,0.0080598103755016,-0.0267046381300111,0.0057122785827458,-0.0907636402847397,-0.010106659744068,0.0703454804436495,-0.0712252098342066,0.0576213154814814,-0.0708791451659308,0.0808669810363339,-0.056609196035483,0.0263207532524791,-0.0550862724357729,0.0412018184471083,-0.0364186851522566,-0.1038973620993247,0.0261737495902295,-0.0130315105835142,0.0125364570353132,-0.0308513058440892,0.0735753448237387,-0.0045199166258969,-0.0018172434175887,0.0293551551987927,-0.0564943596731157,0.033603030457552,0.1010516911776852,-0.1295872505727285,0.0204950041436593,-0.0063388979546384,0.0215727434044292,0.0062590074981574,0.0122539783111549,-0.0738119578374438,0.060227338269877,0.0898912093689512,0.045855805640453,-0.1169120371310928,0.0233873869879301,-0.0439466031037982,-0.1542961143259116,0.0865718296352031,-0.059801588522893,-0.1074504445033315,0.0025563774644275,-0.041347161332817,-0.1372467285282531,0.0460494591276519,-0.1654149180812978,-0.0219360389498163,-0.0324173697445653,-0.0392386055926682,-0.0973207230449038,0.0283611156090736,-0.0419232077523849,-0.0523454605107216,-0.0933208855015456,0.1342652873243217,0.0032147689029393,0.0765940256569415,-0.0613038884016469,0.0047321811668208,0.040794573032692,0.1858092467337464,0.0620549467513739,-0.0106950003581955,-0.0462128834841266,-0.0342646811379848,0.0719755427243459,0.1313480318989643,0.0222249384016349,0.0500473057773713,0.1591344240781771,0.0099514621645676,0.2175497044827893,0.0299397063999471,0.0379488319845022,-0.0603466267243179
28,X29,0.2269077746347127,-0.2018445750610734,-0.2756614670746588,-0.0564734854972837,0.1182289506993938,-0.1100405677314318,0.1009982327308666,-0.1153605528534897,0.1148631544586344,-0.1410542164377249,-0.1163920565533732,-0.0529999565491297,0.0375559640930478,0.1188923666358845,0.1609107694952155,-0.1396956005980338,-0.0356450016102715,0.0865226859491833,-0.0615954568395096,0.0227941375841079,0.0002343597393013,0.0130053143539028,0.027355104943993,-0.0190945502856029,0.0471819539144025,-0.0001590065174186,0.0047308209986732,-0.09969605287308,0.0541448146811748,-0.0572310533812332,0.2657113731176689,0.0780394063740034,0.2043467393792914,0.067236868787431,0.083891759493538,0.1062815969971521,-0.0009620161337032,-0.036444911460658,-0.0721963366967768,0.0723516177380683,-0.0393584592635432,-0.0495509761913021,0.0141033933178428,-0.0571458407377033,0.0680188191921453,0.0384651714921432,0.0795818628180506,0.1875393306763008,-0.06921179707268,0.083808044231603,0.0079985853387667,0.0242054564739012,-0.0517603600887791,-0.0907620718967113,-0.0724988695588018,0.1376738269404193,-0.1482602769215929,0.0576085832349518,-0.0708696129858476,0.0024429527980162,0.0297319017086026,0.026318360292276,-0.0550797619970239,-0.0435703430495295,0.0419495372856843,-0.0366976834084945,-0.0320306285138545,-0.0591182720833989,-0.033187412797526,-0.0722471658023961,0.0735701875311913,-0.0388248333838458,-0.0253692907616666,0.0511004469653901,-0.0564922737045264,0.0336026468855304,0.1184399386685436,-0.1170598976916742,0.0121422467467013,0.001342571685211,0.0277008370893501,0.0117264477917567,0.015538679202191,-0.0754700115177532,0.0614469658656587,0.0906073326794685,0.04627329338253,-0.1169064103346699,0.0237347737908643,-0.0439420568507282,-0.1542931785769603,0.0867856888187984,-0.0597947837183188,-0.1072877308313921,0.0025505247732332,-0.0412922051890128,-0.1374326139465239,0.0463559177819776,-0.1654627616021288,-0.0219041439405616,-0.0324707623859736,-0.0392439450073786,-0.0973138102955145,0.0283790481022576,-0.041901030201074,-0.0523155663241556,-0.0933139236763642,0.1342340210146594,0.0032291462052152,0.0765606626004233,-0.0612932363119908,0.0047274624134721,0.0408406468632824,0.1857653181266048,0.0621056167651145,-0.0106947160994226,-0.0462008675006308,-0.0343011485254583,0.0719908048970822,0.1313544449659894,0.0221196152218874,0.0500772829370537,0.1590754665411984,0.009982562258437,0.2174842953716149,0.0296723241066174,0.0379148257700762,-0.0601792458975718
29,X30,0.2268226163638809,-0.2019640719729993,-0.2751239347424816,-0.7261339202464736,0.1182571669997905,-0.1101373130638086,-0.632045575413574,-0.1150944566382605,0.1146151895957222,-0.1397202716404199,-0.1162233528203554,-0.0529746848550043,0.0377147669235159,0.119285913100967,0.1608649097318933,-0.139941193702127,-0.0356325937861074,0.0862639472542232,-0.0608434558546511,0.0234075305666065,-0.000290482183999,0.0130215212846205,0.0267996481248,-0.0175389163995843,0.0451771527513496,-0.0001716826038491,0.0076396243416775,-0.0960739804955281,0.0477257532474079,-0.0623943093858283,0.2652236127308528,0.0691125295045112,0.1929527280757435,0.0671911284174958,0.0948482692581804,0.1062753595890801,-0.0138623138410881,-0.0485834446211985,-0.0721912743453977,0.072346948927393,-0.0393508378520595,-0.049542885209716,0.0141039145785602,-0.0374022364862907,0.0680089474975058,0.0384738787495934,0.1038349303731366,0.1534431542579005,-0.0301156700390772,0.0838008093827032,0.0080170371842141,-0.0265657315344849,0.0054816877712144,-0.0907543805661557,-0.0102092151941029,0.0703377105652038,-0.0713143535236581,0.0576235726003032,-0.0708711015027525,0.0809609928655476,-0.0566310356913219,0.0263211654902217,-0.0550733203240137,0.0410938966828771,-0.0363870437881816,-0.1038538924222851,0.0261923296394189,-0.0130741383431407,0.0124931062947158,-0.0308277084730524,0.0735659757012357,-0.0045423567294434,-0.0018294855857476,0.0290699313108822,-0.0564126714910633,0.0335996321041042,0.101078693485016,-0.1295924960576723,0.0204572762882688,-0.0063595191571001,0.0215500576656892,0.0063023016997674,0.0122666653526138,-0.0737778297105815,0.0602172523008004,0.0898794888611305,0.0458523987712156,-0.1168986060837458,0.0234151327325332,-0.0439360597598471,-0.1542844236424145,0.0865780870028706,-0.059811831605686,-0.1074348595912937,0.0025469795851715,-0.0413321215331153,-0.137284910552936,0.0461444689952082,-0.1654812179904272,-0.0218957002790346,-0.0324539251209454,-0.0392254482968177,-0.0973050457531232,0.0283739215371764,-0.0418869618980653,-0.0523169483929887,-0.0933139742163675,0.1342195234367829,0.0032204407073685,0.0765753481788416,-0.0612911521786466,0.004717586306633,0.0408051079752897,0.1857631993028126,0.0620892320473796,-0.0106984277834152,-0.0461971388645199,-0.0342829652129575,0.0719533455224614,0.1313694822916373,0.0221509373798717,0.0500625551206745,0.1590893754703185,0.0099735615311558,0.2174649011669119,0.0298449216621235,0.0379088768677055,-0.060029446628185
30,X31,0.2265427969276077,-0.202017910821323,-0.2755556427346519,-0.056763897364308,0.1182579563603127,-0.1101313060282128,0.1010372294317423,-0.115205906014706,0.1145827993424901,-0.1409287702522823,-0.1163698252033599,-0.0535857594078025,0.0380790238776274,0.1189748701439605,0.1609308831208488,-0.1397233693883419,-0.0356444203150558,0.0861191185336285,-0.0608424748703226,0.0235655804769635,-0.0001160456463583,0.0129858313398893,0.0267229619782496,-0.0175503555949081,0.0451691915587642,-0.0001609455108942,0.0076692543068182,-0.0960384551512303,0.0480816295481824,-0.0623716793625491,0.2656241964215607,0.0693710503872044,0.1929590463241886,0.0672850090184273,0.0947958871943877,0.1062853591508757,-0.0138380754034961,-0.0485719961281533,-0.0721844781765376,0.0723494351235966,-0.0393538617636905,-0.04954409585846,0.0141077340280192,-0.0374060247372321,0.0680109099374483,0.0384681693273038,0.1038684839888066,0.1534489963943314,-0.0301133861326598,0.0838120866077128,0.0080210043626802,-0.0265299590992578,0.005623007083543,-0.0907812108762659,-0.0101085609716964,0.0703052667033198,-0.0712765960736071,0.0576189776480431,-0.0708768635359258,0.0809286162064131,-0.0564675960333221,0.026320243131012,-0.0550799893529438,0.0411406512921157,-0.0364765544779839,-0.103847833134832,0.0261077957421493,-0.0130216256115618,0.012515435956625,-0.0308750733253734,0.0735763209844995,-0.0045324001174455,-0.0018339389738455,0.0293447919769346,-0.0564919379197236,0.0336014386935693,0.1010625564027196,-0.1295845652240006,0.0204737095341395,-0.0063594694921658,0.0215891879718873,0.0062634161495792,0.0122523215577714,-0.0737920384487161,0.0601001387794621,0.0899160486586055,0.0458613971987019,-0.1169083086895929,0.0234219408699228,-0.0439436791763441,-0.1542946017293996,0.0864071147282781,-0.0596872818431551,-0.1074274356175999,0.0026398266994422,-0.0413285880179477,-0.1373246284148438,0.0461297267933216,-0.1655089926253919,-0.0219004786783468,-0.0324758975971622,-0.0396272664307104,-0.0980544465242808,-0.4113700465649171,0.8505979837177597,-0.0523341128140234,-0.0941818841495204,0.1342419891947909,0.0031688468339967,0.0763570944477669,-0.0611715540748172,0.0047281861603447,0.0408687257805138,0.185843701806013,0.0621284317679806,-0.0106949264172546,-0.0462057562676999,-0.0343291663894248,0.0719743989968291,0.1313463881531169,0.0221226721057497,0.0500556401677537,0.1591063862672726,0.0099880632757117,0.2174604066717445,0.0298139883181062,0.037902249516242,-0.0604534742378082
31,X32,1.2253668333250558,-0.1955492221716556,-0.2755212376504377,-0.0563865718671251,0.1183883302987518,-0.1097430047336042,0.1008682484189411,-0.1151553485318929,0.1146766887500695,-0.1408593517428779,-0.1164669138354341,-0.053410245759593,0.0381130264934667,0.1189679725122356,0.1609170462017871,-0.139725196599518,-0.0356494064859977,0.0861147442109417,-0.0608588007370792,0.0235841071528921,-0.0001110049416632,0.0129936197985704,0.0266695169055835,-0.0175523411180614,0.0452065568008672,-0.0001594263497518,0.0076682159660238,-0.0960576179043773,0.048082610471108,-0.0623811953902631,0.2657172482285235,0.0692351659241058,0.1929276891419106,0.0672291185314319,0.0948356112532951,0.1062784204865351,-0.0138868551829583,-0.0485829181729872,-0.0721829383914997,0.0723695947829765,-0.0393465418387368,-0.0495394004377402,0.0141013161051211,-0.0374228415022043,0.0680071307978242,0.0384596785148724,0.1038119767969127,0.1534930212423243,-0.0301660418917292,0.0838100017365686,0.0080447391509227,-0.0266226571536419,0.005532231324562,-0.0907765752377137,-0.0103130752089749,0.0704080584572658,-0.0712358824564953,0.0576053974340823,-0.0708794675967748,0.0807720568750902,-0.0565569853594443,0.026320931768965,-0.055082506132391,0.0410612924939632,-0.0367101184589452,-0.10391003995197,0.0261621419949344,-0.0130643199016317,0.012506745288789,-0.0308319464256274,0.0735721754039092,-0.0044509329619429,-0.0018795108501288,0.0294259155316363,-0.0564910200450622,0.0336004543920267,0.1010856082410772,-0.1295990203972842,0.0204765452353452,-0.0063288924177538,0.0215749144412757,0.006273743193676,0.0122698526238252,-0.0737999717044971,0.0602250488850231,0.089887531246396,0.0458567540157988,-0.1169058919034097,0.0234024394279673,-0.0439428734900607,-0.1542939318567497,0.0865644838280862,-0.0598010079537515,-0.1074521634799151,0.0025457396259822,-0.0413220526330617,-0.1372900342975866,0.0461135782023785,-0.1654423281209021,-0.0219182752237125,-0.0324419487656011,-0.0392348932417225,-0.0973147279669587,0.0283613879129194,-0.0419133951072115,-0.0523218625586001,-0.093316487237828,0.134245065489804,0.0032292373281915,0.0765596707240033,-0.061294577134154,0.0047294343283305,0.0407787812806956,0.1857923611788627,0.0620170130683816,-0.0107053504975969,-0.0461919762264358,-0.0342997889687065,0.0719554340286724,0.131352692129734,0.0221911027811065,0.0500397042925399,0.1591246000919506,0.0099799174376099,0.2175356739025554,0.0299166957627569,0.0379271102964368,-0.059943173582034
